itemCrit,subject,itemID,uttrID,critWindow,origSubsPosition,context,stimulus,response,condition,speakerInitProduction,compResponse,speakerFinalProduction,target,speakerCorrected,edit_distance_speaker,ipa_distance_speaker,semantic_distance_speaker,freq_speakerInitProduction,len_speakerInitProduction,freq_target,len_target,sur_speakerInitProduction,sur_target
'1000.5',152e578b7e0ad7fe726eaf0b7affabb9,1000,53617,5,,B: I guess our five minutes are up according to me <br> Are they to you,A: Uh I wasn't really keeping count,A: Uh I wasn't really keeping count,fluent,keeping,keeping,keeping,keeping,FALSE,0,0,1.19E-07,3.4165,7,3.4165,7,-7.321624756,-7.321624756
'1000.5',773abb89db8c2df2337f54212c86f953,1000,53617,5,,B: I guess our five minutes are up according to me <br> Are they to you,A: Uh I wasn't really keeping count,A: Uh I wasn't really keeping count,fluent,keeping,keeping,keeping,keeping,FALSE,0,0,1.19E-07,3.4165,7,3.4165,7,-7.321624756,-7.321624756
'1000.5',e74bf25c06a0a35cac1e5e1f2e6259d7,1000,53617,5,,B: I guess our five minutes are up according to me <br> Are they to you,A: Uh I wasn't really keeping count,A: Uh I wasn't really keeping count,fluent,keeping,keeping,keeping,keeping,FALSE,0,0,1.19E-07,3.4165,7,3.4165,7,-7.321624756,-7.321624756
'1000.5',fdd2012ba2333b5383c946cc75983aee,1000,53617,5,,B: I guess our five minutes are up according to me <br> Are they to you,A: Uh I wasn't really keeping count,A: Uh%2C I wasn't really keeping count,fluent,keeping,keeping,keeping,keeping,FALSE,0,0,1.19E-07,3.4165,7,3.4165,7,-7.321624756,-7.321624756
'1000.6',14e8014cb0f51c0c9267d12bedd97558,1000,53617,6,,B: I guess our five minutes are up according to me <br> Are they to you,A: Uh I wasn't really keeping count,A: Uh I wasn't really keeping count,fluent,count,count,count,count,FALSE,0,0,-2.38E-07,3.6617,5,3.6617,5,-5.298706055,-5.298706055
'1000.6',152e578b7e0ad7fe726eaf0b7affabb9,1000,53617,6,,B: I guess our five minutes are up according to me <br> Are they to you,A: Uh I wasn't really keeping count,A: Uh I wasn't really keeping count,fluent,count,count,count,count,FALSE,0,0,-2.38E-07,3.6617,5,3.6617,5,-5.298706055,-5.298706055
'1000.6',773abb89db8c2df2337f54212c86f953,1000,53617,6,,B: I guess our five minutes are up according to me <br> Are they to you,A: Uh I wasn't really keeping count,A: Uh I wasn't really keeping count,fluent,count,count,count,count,FALSE,0,0,-2.38E-07,3.6617,5,3.6617,5,-5.298706055,-5.298706055
'1000.6',e74bf25c06a0a35cac1e5e1f2e6259d7,1000,53617,6,,B: I guess our five minutes are up according to me <br> Are they to you,A: Uh I wasn't really keeping count,A: Uh I wasn't really keeping count,fluent,count,count,count,count,FALSE,0,0,-2.38E-07,3.6617,5,3.6617,5,-5.298706055,-5.298706055
'1000.6',fdd2012ba2333b5383c946cc75983aee,1000,53617,6,,B: I guess our five minutes are up according to me <br> Are they to you,A: Uh I wasn't really keeping count,A: Uh%2C I wasn't really keeping count,fluent,count,count,count,count,FALSE,0,0,-2.38E-07,3.6617,5,3.6617,5,-5.298706055,-5.298706055
'1001.1',432e6256b0858fb4a3875f6c41956854,1001,65108,1,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school,fluent,Was,Was,Was,Was,FALSE,0,0,1,0,3,0,3,-6.836700439,-6.836700439
'1001.1',47978fc3c8cce3b97d85d889c0cf065f,1001,65108,1,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school,fluent,Was,Was,Was,Was,FALSE,0,0,1,0,3,0,3,-6.836700439,-6.836700439
'1001.1',836c6da4b09e6f96b13b08915ff21da9,1001,65108,1,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school,fluent,Was,Was,Was,Was,FALSE,0,0,1,0,3,0,3,-6.836700439,-6.836700439
'1001.1',ac66568d1dc3c84b01d8d6d959af9b0e,1001,65108,1,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school,fluent,Was,Was,Was,Was,FALSE,0,0,1,0,3,0,3,-6.836700439,-6.836700439
'1001.1',c4a16242b1dc57f21a75a37226b1903b,1001,65108,1,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school?,fluent,Was,Was,Was,Was,FALSE,0,0,1,0,3,0,3,-6.836700439,-6.836700439
'1001.1',f962e65743aa4c08b48721192daf8a80,1001,65108,1,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that during high school,fluent,Was,Was,Was,Was,FALSE,0,0,1,0,3,0,3,-6.836700439,-6.836700439
'1001.2',432e6256b0858fb4a3875f6c41956854,1001,65108,2,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school,fluent,that,that,that,that,FALSE,0,0,0,5.8571,4,5.8571,4,-2.30657196,-2.30657196
'1001.2',47978fc3c8cce3b97d85d889c0cf065f,1001,65108,2,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school,fluent,that,that,that,that,FALSE,0,0,0,5.8571,4,5.8571,4,-2.30657196,-2.30657196
'1001.2',836c6da4b09e6f96b13b08915ff21da9,1001,65108,2,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school,fluent,that,that,that,that,FALSE,0,0,0,5.8571,4,5.8571,4,-2.30657196,-2.30657196
'1001.2',ac66568d1dc3c84b01d8d6d959af9b0e,1001,65108,2,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school,fluent,that,that,that,that,FALSE,0,0,0,5.8571,4,5.8571,4,-2.30657196,-2.30657196
'1001.2',c4a16242b1dc57f21a75a37226b1903b,1001,65108,2,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school?,fluent,that,that,that,that,FALSE,0,0,0,5.8571,4,5.8571,4,-2.30657196,-2.30657196
'1001.2',f962e65743aa4c08b48721192daf8a80,1001,65108,2,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that during high school,fluent,that,that,that,that,FALSE,0,0,0,5.8571,4,5.8571,4,-2.30657196,-2.30657196
'1001.3',432e6256b0858fb4a3875f6c41956854,1001,65108,3,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school,fluent,in,in,in,in,FALSE,0,0,0,5.6976,2,5.6976,2,-5.112014771,-5.112014771
'1001.3',47978fc3c8cce3b97d85d889c0cf065f,1001,65108,3,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school,fluent,in,in,in,in,FALSE,0,0,0,5.6976,2,5.6976,2,-5.112014771,-5.112014771
'1001.3',836c6da4b09e6f96b13b08915ff21da9,1001,65108,3,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school,fluent,in,in,in,in,FALSE,0,0,0,5.6976,2,5.6976,2,-5.112014771,-5.112014771
'1001.3',ac66568d1dc3c84b01d8d6d959af9b0e,1001,65108,3,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school,fluent,in,in,in,in,FALSE,0,0,0,5.6976,2,5.6976,2,-5.112014771,-5.112014771
'1001.3',c4a16242b1dc57f21a75a37226b1903b,1001,65108,3,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school?,fluent,in,in,in,in,FALSE,0,0,0,5.6976,2,5.6976,2,-5.112014771,-5.112014771
'1001.3',f962e65743aa4c08b48721192daf8a80,1001,65108,3,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that during high school,fluent,in,during,in,during,FALSE,4,4,0.39643544,5.6976,2,3.588,6,-5.112014771,-6.838569641
'1001.5',432e6256b0858fb4a3875f6c41956854,1001,65108,5,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school,fluent,school,school,school,school,FALSE,0,0,1.19E-07,4.2302,6,4.2302,6,-0.095581055,-0.095581055
'1001.5',47978fc3c8cce3b97d85d889c0cf065f,1001,65108,5,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school,fluent,school,school,school,school,FALSE,0,0,1.19E-07,4.2302,6,4.2302,6,-0.095581055,-0.095581055
'1001.5',836c6da4b09e6f96b13b08915ff21da9,1001,65108,5,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school,fluent,school,school,school,school,FALSE,0,0,1.19E-07,4.2302,6,4.2302,6,-0.095581055,-0.095581055
'1001.5',ac66568d1dc3c84b01d8d6d959af9b0e,1001,65108,5,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school,fluent,school,school,school,school,FALSE,0,0,1.19E-07,4.2302,6,4.2302,6,-0.095581055,-0.095581055
'1001.5',c4a16242b1dc57f21a75a37226b1903b,1001,65108,5,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that in high school?,fluent,school,school?,school,school?,FALSE,1,1,1,4.2302,6,0,7,-0.095581055,-0.5079422
'1001.5',f962e65743aa4c08b48721192daf8a80,1001,65108,5,,B: And then we got to also tour big cities <br> and I really enjoyed it,A: Was that in high school,A: Was that during high school,fluent,school,school,school,school,FALSE,0,0,1.19E-07,4.2302,6,4.2302,6,-0.095581055,-0.095581055
'1002.1',4a654f39a5b866a9e8af491f92f2a05c,1002,52614,1,,A: We've got tons up here <br> but I don't know,A: How do you feel about your game,A: How do you feel about your game,fluent,How,How,How,How,FALSE,0,0,1,0,3,0,3,-4.335502625,-4.335502625
'1002.1',55cb2868e693e11a84b3bad1e737311f,1002,52614,1,,A: We've got tons up here <br> but I don't know,A: How do you feel about your game,A: How do you feel about your game,fluent,How,How,How,How,FALSE,0,0,1,0,3,0,3,-4.335502625,-4.335502625
'1002.1',7a62f207ec3e916366b9bebdff115520,1002,52614,1,,A: We've got tons up here <br> but I don't know,A: How do you feel about your game,A: How do you feel about your game,fluent,How,How,How,How,FALSE,0,0,1,0,3,0,3,-4.335502625,-4.335502625
'1002.1',bdb586d4fab50b4761d6f9583e7750d7,1002,52614,1,,A: We've got tons up here <br> but I don't know,A: How do you feel about your game,A: How do you feel about your game,fluent,How,How,How,How,FALSE,0,0,1,0,3,0,3,-4.335502625,-4.335502625
'1002.1',c4687576a536604f6ae821a2ac402fbe,1002,52614,1,,A: We've got tons up here <br> but I don't know,A: How do you feel about your game,A: How do you feel about your game,fluent,How,How,How,How,FALSE,0,0,1,0,3,0,3,-4.335502625,-4.335502625
'1002.2',4a654f39a5b866a9e8af491f92f2a05c,1002,52614,2,,A: We've got tons up here <br> but I don't know,A: How do you feel about your game,A: How do you feel about your game,fluent,do,do,do,do,FALSE,0,0,0,5.4954,2,5.4954,2,-1.882965088,-1.882965088
'1002.2',55cb2868e693e11a84b3bad1e737311f,1002,52614,2,,A: We've got tons up here <br> but I don't know,A: How do you feel about your game,A: How do you feel about your game,fluent,do,do,do,do,FALSE,0,0,0,5.4954,2,5.4954,2,-1.882965088,-1.882965088
'1002.2',7a62f207ec3e916366b9bebdff115520,1002,52614,2,,A: We've got tons up here <br> but I don't know,A: How do you feel about your game,A: How do you feel about your game,fluent,do,do,do,do,FALSE,0,0,0,5.4954,2,5.4954,2,-1.882965088,-1.882965088
'1002.2',bdb586d4fab50b4761d6f9583e7750d7,1002,52614,2,,A: We've got tons up here <br> but I don't know,A: How do you feel about your game,A: How do you feel about your game,fluent,do,do,do,do,FALSE,0,0,0,5.4954,2,5.4954,2,-1.882965088,-1.882965088
'1002.2',c4687576a536604f6ae821a2ac402fbe,1002,52614,2,,A: We've got tons up here <br> but I don't know,A: How do you feel about your game,A: How do you feel about your game,fluent,do,do,do,do,FALSE,0,0,0,5.4954,2,5.4954,2,-1.882965088,-1.882965088
'1002.3',4a654f39a5b866a9e8af491f92f2a05c,1002,52614,3,,A: We've got tons up here <br> but I don't know,A: How do you feel about your game,A: How do you feel about your game,fluent,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-0.536132813,-0.536132813
'1002.3',55cb2868e693e11a84b3bad1e737311f,1002,52614,3,,A: We've got tons up here <br> but I don't know,A: How do you feel about your game,A: How do you feel about your game,fluent,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-0.536132813,-0.536132813
'1002.3',7a62f207ec3e916366b9bebdff115520,1002,52614,3,,A: We've got tons up here <br> but I don't know,A: How do you feel about your game,A: How do you feel about your game,fluent,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-0.536132813,-0.536132813
'1002.3',bdb586d4fab50b4761d6f9583e7750d7,1002,52614,3,,A: We've got tons up here <br> but I don't know,A: How do you feel about your game,A: How do you feel about your game,fluent,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-0.536132813,-0.536132813
'1002.3',c4687576a536604f6ae821a2ac402fbe,1002,52614,3,,A: We've got tons up here <br> but I don't know,A: How do you feel about your game,A: How do you feel about your game,fluent,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-0.536132813,-0.536132813
'1003.1',034edf3012408450318e9091f7ead210,1003,63677,1,,B: It does so fast <br> I heard it on the radio,B: I heard the audio portion on the radio in the car,B: I heard the audio portion on the radio in the car,fluent,I,I,I,I,FALSE,0,0,1,0,1,0,1,-2.596054077,-2.596054077
'1003.1',2b818f95d8a6f01392d35e6bdac79e06,1003,63677,1,,B: It does so fast <br> I heard it on the radio,B: I heard the audio portion on the radio in the car,B: I heard the audio portion on the radio in the car,fluent,I,I,I,I,FALSE,0,0,1,0,1,0,1,-2.596054077,-2.596054077
'1003.1',8ec79ae3d57bb00437e8a9694a537492,1003,63677,1,,B: It does so fast <br> I heard it on the radio,B: I heard the audio portion on the radio in the car,B: I heard the audio portion on the radio in the car,fluent,I,I,I,I,FALSE,0,0,1,0,1,0,1,-2.596054077,-2.596054077
'1003.1',b31c9955e306ca9cbcf51abb360a8513,1003,63677,1,,B: It does so fast <br> I heard it on the radio,B: I heard the audio portion on the radio in the car,B: I heard the audio portion on the radio in the car,fluent,I,I,I,I,FALSE,0,0,1,0,1,0,1,-2.596054077,-2.596054077
'1003.1',c4a16242b1dc57f21a75a37226b1903b,1003,63677,1,,B: It does so fast <br> I heard it on the radio,B: I heard the audio portion on the radio in the car,B: I heard the audio portion on the radio in the car,fluent,I,I,I,I,FALSE,0,0,1,0,1,0,1,-2.596054077,-2.596054077
'1003.2',034edf3012408450318e9091f7ead210,1003,63677,2,,B: It does so fast <br> I heard it on the radio,B: I heard the audio portion on the radio in the car,B: I heard the audio portion on the radio in the car,fluent,heard,heard,heard,heard,FALSE,0,0,5.96E-08,4.2961,5,4.2961,5,-2.105926514,-2.105926514
'1003.2',2b818f95d8a6f01392d35e6bdac79e06,1003,63677,2,,B: It does so fast <br> I heard it on the radio,B: I heard the audio portion on the radio in the car,B: I heard the audio portion on the radio in the car,fluent,heard,heard,heard,heard,FALSE,0,0,5.96E-08,4.2961,5,4.2961,5,-2.105926514,-2.105926514
'1003.2',8ec79ae3d57bb00437e8a9694a537492,1003,63677,2,,B: It does so fast <br> I heard it on the radio,B: I heard the audio portion on the radio in the car,B: I heard the audio portion on the radio in the car,fluent,heard,heard,heard,heard,FALSE,0,0,5.96E-08,4.2961,5,4.2961,5,-2.105926514,-2.105926514
'1003.2',b31c9955e306ca9cbcf51abb360a8513,1003,63677,2,,B: It does so fast <br> I heard it on the radio,B: I heard the audio portion on the radio in the car,B: I heard the audio portion on the radio in the car,fluent,heard,heard,heard,heard,FALSE,0,0,5.96E-08,4.2961,5,4.2961,5,-2.105926514,-2.105926514
'1003.2',c4a16242b1dc57f21a75a37226b1903b,1003,63677,2,,B: It does so fast <br> I heard it on the radio,B: I heard the audio portion on the radio in the car,B: I heard the audio portion on the radio in the car,fluent,heard,heard,heard,heard,FALSE,0,0,5.96E-08,4.2961,5,4.2961,5,-2.105926514,-2.105926514
'1003.4',034edf3012408450318e9091f7ead210,1003,63677,4,,B: It does so fast <br> I heard it on the radio,B: I heard the audio portion on the radio in the car,B: I heard the audio portion on the radio in the car,fluent,audio,audio,audio,audio,FALSE,0,0,0,2.4548,5,2.4548,5,-5.712890625,-5.712890625
'1003.4',2b818f95d8a6f01392d35e6bdac79e06,1003,63677,4,,B: It does so fast <br> I heard it on the radio,B: I heard the audio portion on the radio in the car,B: I heard the audio portion on the radio in the car,fluent,audio,audio,audio,audio,FALSE,0,0,0,2.4548,5,2.4548,5,-5.712890625,-5.712890625
'1003.4',8ec79ae3d57bb00437e8a9694a537492,1003,63677,4,,B: It does so fast <br> I heard it on the radio,B: I heard the audio portion on the radio in the car,B: I heard the audio portion on the radio in the car,fluent,audio,audio,audio,audio,FALSE,0,0,0,2.4548,5,2.4548,5,-5.712890625,-5.712890625
'1003.4',b31c9955e306ca9cbcf51abb360a8513,1003,63677,4,,B: It does so fast <br> I heard it on the radio,B: I heard the audio portion on the radio in the car,B: I heard the audio portion on the radio in the car,fluent,audio,audio,audio,audio,FALSE,0,0,0,2.4548,5,2.4548,5,-5.712890625,-5.712890625
